kind,name,count,source_sites
member,"cc.sizeEqualToSize",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:416"
member,"cc.white",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:254"
member,"cc.yellow",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:259"
member,"ccs.Armature",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:189"
member,"ccs.Armature.extend",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:221;src_jsc/Libs/Views/Armature/BaseArmature.js:5"
member,"ccs.Armature.prototype.setBody",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:191"
member,"ccs.ArmatureAnimation.prototype.playWithArray.apply",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:208"
member,"ccs.ArmatureAnimation.prototype.playWithIndexArray.apply",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:216"
member,"ccs.ArmatureAnimation.prototype.playWithIndexes",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:211"
member,"ccs.ArmatureAnimation.prototype.playWithNames",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:203"
member,"ccs.ArmatureDataManager",1,"src_jsc/Libs/Views/Armature/alias.js:5"
member,"ccs.ArmatureMovementDispatcher",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:747"
member,"ccs.BaseTriggerAction",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:326"
member,"ccs.BaseTriggerCondition",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:311"
member,"ccs.BrightStyle",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:13"
member,"ccs.Button",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:96;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:124"
member,"ccs.CheckBox",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:126"
member,"ccs.CheckBoxEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:25"
member,"ccs.Class",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:9;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:9"
member,"ccs.Class.extend",6,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:246;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:286;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:311;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:326;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:339;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:540"
member,"ccs.ComController.extend",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:219"
member,"ccs.ImageView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:128"
member,"ccs.Label",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:92;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:130"
member,"ccs.LabelAtlas",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:132"
member,"ccs.LabelBMFont",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:134"
member,"ccs.Layout",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:90;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:94"
member,"ccs.LayoutBackGroundColorType",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:29;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:100"
member,"ccs.LayoutClippingType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:33"
member,"ccs.LayoutParameter",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:104"
member,"ccs.LayoutParameterType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:35"
member,"ccs.LayoutType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:31"
member,"ccs.LinearGravity",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:37;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:110"
member,"ccs.LinearLayoutParameter",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:106"
member,"ccs.ListView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:118"
member,"ccs.ListViewEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:82"
member,"ccs.ListViewGravity",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:84"
member,"ccs.LoadingBar",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:136"
member,"ccs.LoadingBarType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:66"
member,"ccs.Margin",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:114;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:142"
member,"ccs.MarginZero",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:116"
member,"ccs.MovementEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:11"
member,"ccs.ObjectFactory",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:246;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:280"
member,"ccs.ObjectFactory._sharedFactory",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:275"
member,"ccs.ObjectFactory.getInstance",4,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:277;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:302;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:454;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:481"
member,"ccs.PVTouchDir",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:88"
member,"ccs.PageView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:120"
member,"ccs.PageViewEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:86"
member,"ccs.PanelColorType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:100"
member,"ccs.PositionType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:23"
member,"ccs.RelativeAlign",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:39;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:112"
member,"ccs.RelativeLayoutParameter",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:108"
member,"ccs.ScrollView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:122"
member,"ccs.ScrollViewDir",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:68"
member,"ccs.ScrollviewEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:70"
member,"ccs.SizeType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:21"
member,"ccs.Slider",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:138"
member,"ccs.SliderEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:64"
member,"ccs.TInfo",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:286;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:308"
member,"ccs.TextField",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:140"
member,"ccs.TextFiledEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:27"
member,"ccs.TextureResType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:17"
member,"ccs.TouchEventType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:19"
member,"ccs.TriggerMng",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:540;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:811"
member,"ccs.TriggerMng._instance",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:806"
member,"ccs.TriggerMng.getInstance",3,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:909;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:227;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:808"
member,"ccs.TriggerMng.triggerMngVersion",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:801"
member,"ccs.TriggerObj",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:339;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:531"
member,"ccs.TriggerObj.create",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:528;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:568"
member,"ccs.UIButton",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:124"
member,"ccs.UICheckBox",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:126"
member,"ccs.UIContainerWidget",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:94"
member,"ccs.UIImageView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:128"
member,"ccs.UILabel",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:130"
member,"ccs.UILabelAtlas",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:132"
member,"ccs.UILabelBMFont",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:134"
member,"ccs.UILayoutParameter",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:104"
member,"ccs.UILinearGravity",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:110"
member,"ccs.UILinearLayoutParameter",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:106"
member,"ccs.UIListView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:118"
member,"ccs.UILoadingBar",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:136"
member,"ccs.UIMargin",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:114"
member,"ccs.UIMarginZero",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:116"
member,"ccs.UINodeContainer",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:98"
member,"ccs.UIPageView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:120"
member,"ccs.UIPanel",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:90"
member,"ccs.UIRelativeAlign",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:112"
member,"ccs.UIRelativeLayoutParameter",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:108"
member,"ccs.UIScrollView",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:122"
member,"ccs.UISlider",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:138"
member,"ccs.UITextArea",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:92"
member,"ccs.UITextButton",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:96"
member,"ccs.UITextField",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:140"
member,"ccs.UIWidget",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:102"
member,"ccs.Widget",2,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:98;src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:102"
member,"ccs.WidgetType",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:15"
member,"ccs.registerTriggerClass",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:306"
member,"ccs.sendEvent",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_studio.js:224"
member,"cp.ALLOW_PRIVATE_ACCESS",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:9"
member,"cp.ALL_LAYERS",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:11"
member,"cp.BB",3,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:84;src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:92;src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:99"
member,"cp.BUFFER_BYTES",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:13"
member,"cp.Base.prototype",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:102"
member,"cp.Body",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:89"
member,"cp.Body.prototype",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:232"
member,"cp.BoxShape",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:77"
member,"cp.BoxShape2",2,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:69;src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:84"
member,"cp.CIRCLE_SHAPE",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:15"
member,"cp.Constraint.prototype",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:330"
member,"cp.HASH_COEF",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:17"
member,"cp.MAX_CONTACTS_PER_ARBITER",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:19"
member,"cp.NO_GROUP",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:21"
member,"cp.NUM_SHAPES",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:23"
member,"cp.POLY_SHAPE",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:25"
member,"cp.PinJoint.prototype",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:345"
member,"cp.PolyShape",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:74"
member,"cp.SEGMENT_SHAPE",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:27"
member,"cp.Shape.prototype",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:295"
member,"cp.Space.prototype",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:113"
member,"cp.StaticBody",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:87"
member,"cp.USE_CGPOINTS",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:29"
member,"cp.USE_DOUBLES",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:31"
member,"cp.VERSION_MAJOR",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:33"
member,"cp.VERSION_MINOR",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:35"
member,"cp.VERSION_RELEASE",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk_constants.js:37"
member,"cp._v",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:11"
member,"cp.bb",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:97"
member,"cp.clamp01",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:67"
member,"cp.fclamp01",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:67"
member,"cp.v",2,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:9;src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:13"
member,"cp.v.add",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:15"
member,"cp.v.clamp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:17"
member,"cp.v.cross",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:19"
member,"cp.v.dist",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:21"
member,"cp.v.distsq",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:23"
member,"cp.v.dot",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:25"
member,"cp.v.eql",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:27"
member,"cp.v.forangle",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:29"
member,"cp.v.len",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:31"
member,"cp.v.lengthsq",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:33"
member,"cp.v.lerp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:35"
member,"cp.v.lerpconst",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:37"
member,"cp.v.mult",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:39"
member,"cp.v.near",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:41"
member,"cp.v.neg",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:43"
member,"cp.v.normalize",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:45"
member,"cp.v.normalize_safe",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:47"
member,"cp.v.perp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:49"
member,"cp.v.project",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:51"
member,"cp.v.rotate",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:53"
member,"cp.v.rperp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:55"
member,"cp.v.slerp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:57"
member,"cp.v.slerpconst",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:59"
member,"cp.v.sub",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:61"
member,"cp.v.toangle",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:63"
member,"cp.v.unrotate",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:65"
member,"cp.vadd",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:15"
member,"cp.vclamp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:17"
member,"cp.vcross",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:19"
member,"cp.vdist",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:21"
member,"cp.vdistsq",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:23"
member,"cp.vdot",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:25"
member,"cp.veql",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:27"
member,"cp.vforangle",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:29"
member,"cp.vlength",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:31"
member,"cp.vlengthsq",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:33"
member,"cp.vlerp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:35"
member,"cp.vlerpconst",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:37"
member,"cp.vmult",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:39"
member,"cp.vnear",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:41"
member,"cp.vneg",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:43"
member,"cp.vnormalize",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:45"
member,"cp.vnormalize_safe",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:47"
member,"cp.vperp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:49"
member,"cp.vproject",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:51"
member,"cp.vrotate",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:53"
member,"cp.vrperp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:55"
member,"cp.vslerp",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:57"
member,"cp.vslerpconst",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:59"
member,"cp.vsub",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:61"
member,"cp.vtoangle",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:63"
member,"cp.vunrotate",1,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:65"
member,"cp.vzero",2,"src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:13;src_jsc/Core/Cocos2d-x/jsb_chipmunk.js:74"
member,"jsb.js",3,"src_jsc/Core/Cocos2d-x/jsb.js:3;src_jsc/Core/Cocos2d-x/main.debug.js:9;src_jsc/Core/headers.js:8"
invoke,"AdmobHelp.hideBanner",1,"src_jsc/Profile/Account.js:57"
invoke,"AdmobHelp.showBanner",1,"src_jsc/Profile/Account.js:50"
invoke,"Alipay.pay",1,"src_jsc/Views/Table/ChargeItemTableView.js:280"
invoke,"Alipay.pay_ext",1,"src_jsc/Views/Table/ChargeItemTableView.js:299"
invoke,"App.exit",2,"src_jsc/Core/Utils/headers.js:197;src_jsc/Tools/Jsb.js:80"
invoke,"AppStore.finishTransaction",3,"src_jsc/Views/Dialog/CheckOrderDialog.js:100;src_jsc/Views/Dialog/CheckOrderDialog.js:108;src_jsc/Views/Dialog/CheckOrderDialog.js:116"
invoke,"AppStore.init",1,"src_jsc/Scene/Main/MainMenuScene.js:650"
invoke,"AppStore.pay",1,"src_jsc/Views/Table/ChargeItemTableView.js:156"
invoke,"AssetsMgr.init",1,"src_jsc/Core/Tools/Jsb.js:57"
invoke,"AssetsMgr.release",1,"src_jsc/Core/Tools/Jsb.js:76"
invoke,"AssetsMgr.setConnectionTimeout",1,"src_jsc/Core/Tools/Jsb.js:68"
invoke,"AssetsMgr.setDownloadRangeByString",1,"src_jsc/Core/Tools/Jsb.js:64"
invoke,"AssetsMgr.setOperationTimeout",1,"src_jsc/Core/Tools/Jsb.js:72"
invoke,"AssetsMgr.startDownloadThread",1,"src_jsc/Core/Tools/Jsb.js:81"
invoke,"AssetsMgr.startUncompressThread",1,"src_jsc/Core/Tools/Jsb.js:87"
invoke,"BfSdk.checkBindingCode",1,"src_jsc/Views/Dialog/BindingTelDialog.js:129"
invoke,"BfSdk.login",2,"src_jsc/Tools/Jsb.js:127;src_jsc/Views/Dialog/BindingDialog.js:250"
invoke,"BfSdk.loginByHistory",2,"src_jsc/Scene/Login/LoginScene_AnySdk.js:639;src_jsc/Scene/Login/LoginScene_BfSdk.js:511"
invoke,"BfSdk.regis",2,"src_jsc/Scene/Login/LoginScene_BfSdk.js:974;src_jsc/Views/Dialog/BindingDialog.js:295"
invoke,"BfSdk.requestTelBinding",1,"src_jsc/Views/Dialog/BindingTelDialog.js:114"
invoke,"Build.getAccountSysCode",2,"src_jsc/Tools/Jsb.js:112;src_jsc/main.js:13"
invoke,"Build.getBuildType",2,"src_jsc/Tools/Jsb.js:100;src_jsc/Tools/Sys.js:26"
invoke,"Build.getBuildVersion",2,"src_jsc/AnySdk/AnySdkHelp_js.js:13;src_jsc/Tools/Jsb.js:17"
invoke,"Build.getCocos2dDebugLevel",1,"src_jsc/Tools/Jsb.js:105"
invoke,"Build.getOriResCode",2,"src_jsc/Core/Tools/Jsb.js:44;src_jsc/Tools/Jsb.js:22"
invoke,"Build.getProjCode",1,"src_jsc/main.js:15"
invoke,"Build.getUseJsc",1,"src_jsc/Tools/Sys.js:32"
invoke,"Cfg.getChannelId",2,"src_jsc/Tools/Jsb.js:45;src_jsc/main.js:17"
invoke,"Cfg.getChannelName",1,"src_jsc/Tools/Jsb.js:53"
invoke,"Cfg.getDeviceCarrier",1,"src_jsc/Core/Tools/Jsb.js:36"
invoke,"Cfg.getDeviceId",1,"src_jsc/Core/Tools/Jsb.js:8"
invoke,"Cfg.getDeviceMobile",1,"src_jsc/Core/Tools/Jsb.js:20"
invoke,"Cfg.getDeviceNetwork",1,"src_jsc/Core/Tools/Jsb.js:32"
invoke,"Cfg.getDeviceOS",1,"src_jsc/Core/Tools/Jsb.js:16"
invoke,"Cfg.getDeviceOSVer",1,"src_jsc/Core/Tools/Jsb.js:24"
invoke,"Cfg.getDevicePixel",1,"src_jsc/Core/Tools/Jsb.js:28"
invoke,"Cfg.getDeviceType",1,"src_jsc/Core/Tools/Jsb.js:12"
invoke,"Cfg.getIDFA",1,"src_jsc/Tools/Jsb.js:88"
invoke,"Cfg.getMacAddress",1,"src_jsc/Tools/Jsb.js:92"
invoke,"Cfg.getMacroStr",1,"src_jsc/Scene/Debug/DebugScene.js:99"
invoke,"Cfg.getOpenUDID",1,"src_jsc/Tools/Jsb.js:84"
invoke,"Cfg.getResPath",1,"src_jsc/main.js:34"
invoke,"Cfg.getResScaleTag",1,"src_jsc/main.js:19"
invoke,"Cfg.getVersionCode",1,"src_jsc/Tools/Jsb.js:69"
invoke,"Cfg.getVersionName",1,"src_jsc/Tools/Jsb.js:61"
invoke,"Cfg.mkdir",12,"src_jsc/Core/Tools/Jsb.js:40;src_jsc/Models/HD.js:19;src_jsc/Tools/Jsb.js:122;src_jsc/Tools/Net.js:1507;src_jsc/Tools/Net.js:1509;src_jsc/Tools/Net.js:1511;src_jsc/Tools/Net.js:1513;src_jsc/Tools/Net.js:1515;src_jsc/Tools/Net.js:1601;src_jsc/Tools/Net.js:1603;src_jsc/Tools/Net.js:1605;src_jsc/Tools/Net.js:1607"
invoke,"Cfg.unZipFile",2,"src_jsc/Tools/Net.js:1544;src_jsc/Tools/Net.js:1634"
invoke,"Debug.dumpSpriteFrameCache",1,"src_jsc/Tools/Sys.js:143"
invoke,"Director.getFrameSize",1,"src_jsc/main.js:21"
invoke,"EasySdkMgr.getModuleVersion",1,"src_jsc/Tools/Jsb.js:171"
invoke,"Feedback.enter",1,"src_jsc/Scene/Setting/SettingScene.js:435"
invoke,"Get3rdChName.Get3rdChName",2,"src_jsc/Views/Table/ChargeItemTableView.js:47;src_jsc/Views/Table/ChargeItemTableView.js:170"
invoke,"GlobalMethod.exitGame",2,"src_jsc/AnySdk/AnySdkCallback.js:27;src_jsc/AnySdk/AnySdkCallback.js:85"
invoke,"GlobalMethod.exitGameWithUserClick",1,"src_jsc/cpp2jsb.js:233"
invoke,"GlobalMethod.getGeTuiCID",1,"src_jsc/Tools/Net.js:1695"
invoke,"GlobalMethod.showMessageBox_Android",3,"src_jsc/AnySdk/AnySdkCallback.js:41;src_jsc/AnySdk/AnySdkCallback.js:146;src_jsc/AnySdk/AnySdkCallback.js:152"
invoke,"GlobalMethod.visitStore",1,"src_jsc/Core/Tools/Jsb.js:52"
invoke,"GlobalMethod.visitUrl",1,"src_jsc/Core/Tools/Jsb.js:48"
invoke,"Kefu.onActionWithService",1,"src_jsc/main.js:271"
invoke,"Log.SGSCQLog_SendLogToUMENG",1,"src_jsc/Debug/Logger.js:110"
invoke,"Log.SGSCQLog_SetLogFileName",1,"src_jsc/Debug/Logger.js:88"
invoke,"Log.SGSCQLog_SetLowestPriority",1,"src_jsc/Debug/Logger.js:21"
invoke,"Platform.getBuildTarget",1,"src_jsc/Tools/Jsb.js:37"
invoke,"Share.savePhoto",1,"src_jsc/Views/HDShowViews.js:126"
invoke,"Share.setWallPaper",1,"src_jsc/Views/HDShowViews.js:100"
invoke,"Share.shareToSina",1,"src_jsc/Views/HDShowViews.js:60"
invoke,"Share.shareToWX",1,"src_jsc/Views/HDShowViews.js:77"
invoke,"SpriteFrameCache.releaseSpriteFramesWithFile",1,"src_jsc/Factorys/Sprite.js:177"
